%time,field.data
1460562028710886369,0.0847790017724
1460562028760894637,0.102233499289
1460562028810891570,0.09475299716
1460562028860938010,0.0548570007086
1460562028910873122,0.099739998579
1460562028960946663,0.0249349996448
1460562029010924610,0.0124674998224
1460562029060940298,-0.0124674998224
1460562029110942773,-0.0274285003543
1460562029160895978,-0.0548570007086
1460562029210897201,-0.0748049989343
1460562029260894526,-0.0772984996438
1460562029310933383,-0.112207502127
1460562029360936361,-0.0822855010629
1460562029410990627,-0.0797920003533
1460562029460885551,-0.0797920003533
1460562029510894883,-0.0748049989343
1460562029560892183,-0.0648310035467
1460562029610952045,-0.0598439984024
1460562029660918312,-0.0748049989343
1460562029710897652,-0.0398960001767
1460562029760891467,-0.0299219992012
1460562029810891351,-0.0199480000883
1460562029860906078,-0.0124674998224
1460562029910911842,-0.00498700002208
1460562029960949934,0.0
1460562030010944556,0.00748050026596
1460562030060956398,0.00748050026596
1460562030110954351,0.0124674998224
1460562030160897914,0.00997400004417
1460562030210909362,0.00997400004417
1460562030260913582,0.00997400004417
1460562030310907391,0.00498700002208
1460562030360965441,0.00249350001104
1460562030410902729,0.0
1460562030460900155,0.0
1460562030510896346,0.0
1460562030560904305,-0.00249350001104
1460562030610911512,-0.00249350001104
1460562030660914849,0.0
1460562030710903027,0.0
1460562030760915824,0.0
1460562030811023483,0.0
1460562030861004283,0.0
1460562030910921425,0.0
1460562030960906759,0.0
1460562031011041379,0.0
1460562031060956873,0.0
1460562031110909860,0.0
1460562031160880660,0.0
1460562031210908818,0.0
1460562031260945692,0.0
1460562031310909378,0.0
1460562031360944647,0.0
1460562031410944388,0.0
1460562031460891227,0.0
1460562031510978579,0.0
1460562031560900933,0.0
1460562031610879862,0.0
1460562031660880475,0.0
1460562031710895052,0.0
1460562031760945987,0.0
1460562031810920209,0.0
1460562031860921625,0.0
1460562031910911593,0.0
1460562031961061394,0.0
1460562032010933584,0.0
1460562032060946882,0.0
1460562032110888088,0.0
1460562032160891322,0.0
1460562032210887032,0.0
1460562032260908721,0.0
1460562032310917202,0.0
1460562032361051533,0.0
1460562032410901777,0.0
1460562032460923800,0.0
1460562032510952530,0.0
1460562032560877372,0.0
1460562032610904028,0.0
1460562032660908294,0.0
1460562032710909256,0.0
1460562032760931616,0.0
1460562032810866257,0.0
1460562032860920639,0.0
1460562032910901203,0.0
1460562032960909889,0.0
1460562033010909314,0.0
1460562033060914963,0.0
1460562033110893702,0.0
1460562033160903856,0.0
1460562033210881426,0.0
1460562033260956713,0.0
1460562033310885333,0.0
1460562033360882469,0.0
1460562033410907586,0.0
1460562033460909971,0.0
1460562033510886908,0.0
1460562033560901336,0.0
1460562033610942681,0.0
1460562033660891665,0.0
1460562033710938773,0.0
1460562033760874281,0.0
1460562033810903917,0.0
1460562033860908103,0.0
1460562033910912214,0.0
1460562033960885318,0.0
1460562034010946243,0.0
1460562034060900727,0.0
1460562034110890292,0.0
1460562034160923782,0.0
1460562034210875667,0.0
1460562034260918253,0.0
1460562034310976141,0.0
1460562034360882664,0.0
1460562034410925077,0.0
1460562034460884628,0.0
1460562034510884655,0.0
1460562034560870106,0.0
1460562034610885966,0.0
1460562034660899778,0.0
1460562034710897568,0.0
1460562034760912069,0.0
1460562034810922981,0.0
1460562034860939551,0.0
1460562034910935700,0.0
1460562034960878646,0.0
1460562035010952476,0.0
1460562035060883376,0.0
1460562035110950307,0.0
1460562035160955326,0.0
1460562035210914397,0.0
1460562035260882519,0.0
1460562035310912657,0.0
1460562035360894693,0.0
1460562035410918421,0.0
1460562035460912255,0.0
1460562035510920757,0.0
1460562035560909738,0.0
1460562035610930466,0.0
1460562035660952182,0.0
1460562035710915430,0.0
1460562035760936008,0.0
1460562035810924227,0.0
1460562035860938510,-0.00249350001104
1460562035910928961,0.0
1460562035960869001,0.0
1460562036010954581,0.0
1460562036060932529,0.0
1460562036110946798,0.0
1460562036160934932,0.0
1460562036210883009,0.0
1460562036260938977,0.0
1460562036310903055,0.0
1460562036360890895,0.0
1460562036410893162,0.0
1460562036460895871,0.0
1460562036510992692,0.0
1460562036561004247,0.0
1460562036610909370,0.0
1460562036660952543,0.0
1460562036710893294,0.0
1460562036760893247,0.0
1460562036810931999,0.0
1460562036860956373,0.0
