%time,field.data
1462341798016877986,0.0
1462341798067051317,0.0
1462341798116923993,0.0
1462341798166896884,0.0
1462341798216981847,0.0
1462341798266947362,0.0
1462341798316883227,0.0
1462341798366920945,0.0
1462341798417037819,0.0
1462341798466922413,0.0
1462341798516928256,0.0
1462341798566953134,0.0
1462341798617120765,0.0
1462341798666956696,0.0
1462341798716900998,0.0
1462341798767007309,0.0
1462341798817033981,0.0
1462341798867048957,0.0
1462341798916908234,0.0
1462341798966895748,0.0
1462341799016997551,0.0
1462341799066920154,-0.00249350001104
1462341799116975694,0.0199480000883
1462341799166901298,0.0274285003543
1462341799217087136,0.0448830015957
1462341799266948687,0.0598439984024
1462341799317011336,0.0797920003533
1462341799366987061,0.0847790017724
1462341799417072950,0.102233499289
1462341799467085960,0.114701002836
1462341799516948690,0.137142494321
1462341799566988588,0.149609997869
1462341799617053954,0.261817514896
1462341799667064808,0.194492995739
1462341799716927159,0.179531991482
1462341799767037106,0.172051504254
1462341799817074026,0.254337012768
1462341799866933155,0.259324014187
1462341799916910542,0.261817485094
1462341799966933211,0.289245992899
1462341800016994741,0.309193998575
1462341800067064087,0.304206997156
1462341800116931850,0.321661502123
1462341800166946752,0.359064012766
1462341800217100330,0.551063477993
1462341800267058961,0.354077011347
1462341800316995973,0.37651848793
1462341800366994282,0.388985991478
1462341800417102572,0.393972992897
1462341800467066402,0.403946995735
1462341800516955770,0.401453495026
1462341800567012353,0.438856005669
1462341800616947469,0.396466493607
1462341800666902105,0.426388502121
1462341800716866998,0.401453495026
1462341800766945893,0.43137550354
1462341800817067127,0.441349506378
1462341800867066094,0.660777509212
1462341800916955622,0.461297512054
1462341800966956329,0.468778014183
1462341801017037334,0.4737649858
1462341801066934290,0.471271514893
1462341801116917709,0.458804011345
1462341801166928007,0.456310510635
1462341801217048926,0.476258516312
1462341801266926017,0.4737649858
1462341801316917253,0.476258516312
1462341801366926522,0.436362504959
1462341801417071657,0.498700022697
1462341801466984838,0.471271514893
1462341801516949552,0.48623251915
1462341801567009589,0.476258516312
1462341801617119981,0.491219490767
1462341801667094257,0.503687024117
1462341801716917632,0.471271514893
1462341801766994204,0.48623251915
1462341801816932753,0.458804011345
1462341801866943756,0.43386900425
1462341801916929383,0.426388502121
1462341801966938932,0.423895001411
1462341802016955760,0.411427497864
1462341802066903766,0.398959994316
1462341802116934327,0.391479492188
1462341802166908731,0.393972992897
1462341802217095515,0.383998990059
1462341802266948417,0.366544485092
1462341802316928839,0.369037985802
1462341802366902356,0.361557483673
1462341802417112446,0.344103008509
1462341802466973988,0.33911600709
1462341802516902367,0.349090009928
1462341802566895355,0.344103008509
1462341802617094832,0.356570482254
1462341802666969890,0.33911600709
1462341802716887096,0.331635504961
1462341802766925734,0.334129005671
1462341802816977692,0.329142004251
1462341802866988703,0.296726495028
1462341802916987497,0.43386900425
1462341802966941612,0.331635504961
1462341803017031152,0.326648503542
1462341803066978592,0.326648503542
1462341803116993394,0.326648503542
1462341803167001192,0.334129005671
1462341803217095618,0.319168001413
1462341803266939095,0.334129005671
1462341803316926087,0.341609507799
1462341803366887375,0.346596509218
1462341803417079994,0.344103008509
1462341803467084436,0.341609507799
1462341803516927902,0.349090009928
1462341803566904163,0.543582975864
1462341803617074962,0.361557513475
1462341803666938443,0.364050984383
1462341803716977032,0.374024987221
1462341803766936013,0.381505489349
1462341803816975499,0.386492490768
1462341803866900482,0.383998990059
1462341803916919183,0.351583480835
1462341803966970312,0.386492490768
1462341804017071998,0.391479492188
1462341804066933912,0.398959994316
1462341804116985318,0.416414499283
1462341804166951830,0.411427497864
1462341804217041317,0.426388502121
1462341804267016773,0.443843007088
1462341804316988602,0.458804011345
1462341804366975701,0.461297512054
1462341804417098122,0.468778014183
1462341804467004765,0.0
1462341804516921978,0.468778014183
1462341804566994839,0.463791012764
1462341804617072540,0.476258486509
1462341804667013246,0.441349506378
1462341804716920111,0.501193523407
1462341804766926375,0.536102473736
1462341804817003747,0.471271514893
1462341804866925778,0.533608973026
1462341804916904993,0.486232489347
1462341804966928941,0.518647968769
1462341805017112689,0.685712516308
1462341805066965447,0.488726019859
1462341805116941458,0.453817009926
1462341805166992749,0.443843007088
1462341805216927218,0.421401500702
1462341805266924968,0.418907999992
1462341805316916246,0.413920998573
1462341805366884144,0.403946995735
1462341805417014551,0.403946995735
1462341805467037166,0.37901198864
1462341805516893214,0.386492490768
1462341805566978433,0.369037985802
1462341805617103793,0.359064012766
1462341805667016762,0.551063477993
1462341805717004132,0.354076981544
1462341805767003938,0.356570482254
1462341805817100135,0.334129005671
1462341805867091025,0.331635504961
1462341805916880802,0.316674500704
1462341805966929715,0.316674500704
1462341806017123131,0.276778489351
1462341806067053952,0.329142004251
1462341806116923349,0.311687499285
1462341806166929933,0.321661502123
1462341806217047156,0.321661502123
1462341806266976880,0.48623251915
1462341806317028000,0.329142004251
1462341806366951278,0.334129005671
1462341806416997319,0.33662250638
1462341806466955404,0.740569472313
1462341806516918159,0.344103008509
1462341806566920373,0.341609507799
1462341806617078500,0.364050984383
1462341806666915095,0.356570482254
1462341806716916343,0.319168001413
1462341806766916118,0.314180999994
1462341806817001869,0.324155002832
1462341806866997420,0.309193998575
1462341806916927039,0.309193998575
1462341806966927575,0.319168001413
1462341807017093202,0.321661502123
1462341807066954098,0.309193998575
1462341807117053886,0.476258516312
1462341807167003784,0.341609507799
1462341807216988958,0.346596509218
1462341807266931561,0.331635504961
1462341807316959688,0.359064012766
1462341807366882251,0.351583510637
1462341807416961609,0.359063982964
1462341807466924645,0.386492490768
1462341807516915947,0.406440496445
1462341807566950794,0.401453495026
1462341807617040771,0.43137550354
1462341807666954282,0.461297512054
1462341807716961369,0.685712516308
1462341807766940035,0.67573851347
1462341807817051352,0.463791012764
1462341807867045564,0.4737649858
1462341807916988413,0.436362504959
1462341807966952456,0.471271514893
1462341808016968662,0.441349506378
1462341808067005970,0.443843007088
1462341808116904064,0.436362504959
1462341808166885494,0.451323509216
1462341808217068406,0.408933997154
1462341808267067349,0.423895001411
1462341808316924630,0.416414499283
1462341808366936140,0.593452990055
1462341808416988159,0.386492490768
1462341808467022833,0.391479492188
1462341808516931288,0.374024987221
1462341808566904585,0.391479492188
1462341808616913133,0.346596509218
1462341808666940725,0.366544485092
1462341808716924833,0.356570512056
1462341808766934561,0.361557483673
1462341808816995249,0.346596509218
1462341808866949818,0.356570482254
1462341808916914708,0.354077011347
1462341808966888108,0.349090009928
1462341809017079742,0.346596509218
1462341809066918935,0.349090009928
1462341809116947996,0.344103008509
1462341809166922638,0.334129005671
1462341809216989042,0.33911600709
1462341809266958825,0.344103008509
1462341809316903826,0.334129005671
1462341809366960847,0.331635504961
1462341809416994657,0.284259021282
1462341809466980773,0.326648503542
1462341809516967776,0.331635504961
1462341809566909562,0.349090009928
1462341809617075818,0.331635504961
1462341809666911846,0.351583510637
1462341809716908417,0.351583510637
1462341809766941029,0.364051014185
1462341809816982717,0.369037985802
1462341809866951378,0.37651848793
1462341809916980250,0.386492490768
1462341809966951247,0.37901198864
1462341810016885047,0.391479492188
1462341810066924249,0.43137550354
1462341810116916770,0.401453495026
1462341810166889278,0.383998990059
1462341810217014224,0.418907999992
1462341810266944589,0.418907999992
1462341810316896755,0.359063982964
1462341810366902535,0.393972992897
1462341810417029589,0.623374998569
1462341810467102243,0.413920998573
1462341810516949306,0.408933997154
1462341810567005002,0.438856005669
1462341810617102365,0.461297512054
1462341810667006191,0.428882002831
1462341810716945839,0.423895001411
1462341810766945873,0.443843007088
1462341810817056302,0.438856005669
1462341810866932828,0.416414499283
1462341810916876480,0.436362504959
1462341810966962291,0.446336507797
1462341811016986302,0.426388502121
1462341811066951422,0.635842502117
1462341811116997045,0.43137550354
1462341811166940369,0.428882002831
1462341811216996425,0.436362504959
1462341811266894913,0.43386900425
1462341811316904512,0.446336507797
1462341811366897416,0.428882002831
1462341811417000844,0.461297512054
1462341811467038378,0.498700022697
1462341811516942719,0.436362504959
1462341811566872484,0.408933997154
1462341811617078249,0.406440496445
1462341811666939944,0.393972992897
1462341811716925468,0.388985991478
1462341811766946280,0.396466493607
1462341811817016895,0.383998990059
1462341811867010220,0.553556978703
1462341811916932125,0.381505489349
1462341811966933219,0.371531486511
1462341812016939901,0.364050984383
1462341812066989883,0.364050984383
1462341812116880530,0.361557483673
1462341812166963826,0.344103008509
1462341812216912683,0.364051014185
1462341812266910916,0.366544485092
1462341812316925123,0.354077011347
1462341812366919671,0.364050984383
1462341812417032040,0.374024987221
1462341812466930031,0.374024987221
1462341812516893983,0.364050984383
1462341812566928577,0.346596479416
1462341812617046847,0.349090009928
1462341812667072260,0.361557513475
1462341812716876072,0.356570512056
1462341812766931433,0.359064012766
1462341812816999430,0.361557513475
1462341812866931376,0.371531486511
1462341812916915599,0.393972992897
1462341812966938706,0.371531486511
1462341813016984091,0.37901198864
1462341813066939782,0.366544485092
1462341813116926266,0.556050479412
1462341813166985615,0.361557483673
1462341813217143628,0.388985991478
1462341813266999929,0.381505489349
1462341813316933084,0.388985991478
1462341813366956973,0.383998990059
1462341813416963483,0.393972992897
1462341813466942427,0.396466493607
1462341813516885549,0.416414499283
1462341813566926930,0.369037985802
1462341813617085065,0.37651848793
1462341813667081520,0.398959994316
1462341813716885629,0.403946995735
1462341813766939323,0.610907495022
1462341813816968363,0.426388502121
1462341813866997908,0.43137550354
1462341813916987688,0.428882002831
1462341813966949071,0.498700022697
1462341814016912755,0.423895001411
1462341814066980822,0.421401500702
1462341814116873111,0.436362504959
1462341814166910510,0.466284513474
1462341814216983749,0.423895001411
1462341814266927961,0.473765015602
1462341814316934027,0.476258516312
1462341814366914180,0.481245517731
1462341814416945536,0.441349506378
1462341814466940231,0.473765015602
1462341814516906520,0.496206492186
1462341814566936536,0.733088970184
1462341814616993294,0.491219490767
1462341814667038005,0.488726019859
1462341814716926137,0.463791012764
1462341814766982616,0.453817009926
1462341814817012540,0.448830008507
1462341814866924107,0.451323509216
1462341814916891106,0.453817009926
1462341814966918485,0.441349506378
1462341815017033281,0.436362504959
1462341815067049866,0.441349506378
1462341815116934346,0.426388502121
1462341815166932600,0.421401500702
1462341815217115659,0.396466493607
1462341815266975527,0.391479492188
1462341815316935983,0.37901198864
1462341815366976602,0.366544485092
1462341815417080632,0.354076981544
1462341815467054308,0.351583480835
1462341815516941230,0.29423302412
1462341815567000958,0.326648503542
1462341815616955239,0.344103008509
1462341815666911977,0.331635504961
1462341815716915668,0.33911600709
1462341815766933988,0.324155002832
1462341815816977682,0.491219520569
1462341815866919139,0.319168001413
1462341815916998531,0.321661502123
1462341815966969721,0.309193998575
1462341816017093582,0.314180999994
1462341816067033384,0.314180999994
1462341816116905261,0.286752492189
1462341816166891036,0.321661502123
1462341816217055898,0.28176549077
1462341816266913354,0.274284988642
1462341816316915784,0.276778489351
1462341816366928642,0.286752492189
1462341816416976566,0.408933997154
1462341816466902636,0.261817514896
1462341816516910605,0.299219995737
1462341816566925370,0.314180999994
1462341816617084315,0.481245487928
1462341816666962730,0.311687499285
1462341816716917832,0.331635504961
1462341816766953849,0.346596509218
1462341816816892363,0.33662250638
1462341816866895090,0.341609507799
1462341816916924808,0.344103008509
1462341816966999143,0.381505489349
1462341817017099636,0.386492490768
1462341817066934219,0.393972992897
1462341817116935567,0.416414499283
1462341817166901088,0.43386900425
1462341817217047245,0.451323509216
1462341817266945608,0.645816504955
1462341817316900981,0.446336507797
1462341817366975271,0.441349506378
1462341817417013590,0.468778014183
1462341817466976795,0.453817009926
1462341817516881765,0.441349506378
1462341817566916455,0.413920998573
1462341817617042475,0.451323509216
1462341817666904633,0.493712991476
1462341817716914756,0.426388502121
1462341817766918399,0.428882002831
1462341817817012638,0.456310510635
1462341817866970312,0.211947500706
1462341817916925401,0.423895001411
1462341817966968993,0.426388502121
1462341818017050907,0.418907999992
1462341818067013554,0.428882002831
1462341818116980065,0.413920998573
1462341818167040808,0.43386900425
1462341818217134080,0.416414499283
1462341818266931819,0.418907999992
1462341818316893125,0.418907999992
1462341818366926420,0.426388502121
1462341818417041324,0.408933997154
1462341818466944382,0.43386900425
1462341818516901180,0.411427497864
1462341818566924638,0.416414499283
1462341818617045997,0.401453495026
1462341818666976604,0.391479492188
1462341818717027063,0.361557483673
1462341818766907818,0.331635504961
1462341818816955638,0.344103008509
1462341818866873685,0.346596509218
1462341818916998497,0.33911600709
1462341818967004196,0.391479492188
1462341819016920586,0.346596509218
1462341819067061759,0.341609507799
1462341819116908158,0.341609507799
1462341819166921630,0.346596509218
1462341819217042440,0.33911600709
1462341819267089469,0.349090009928
1462341819316894053,0.523635029793
1462341819366918658,0.359064012766
